order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,city,country,payment_method,status
ORD00873,CUST0079,PRD023,Yoga Mat,Sports,5,600,3000,2025-09-09,Chennai,India,Debit Card,Completed
ORD00874,CUST0202,PRD016,Wooden Study Table,Furniture,2,8500,17000,2026-03-01,Bangalore,India,Cash on Delivery,Completed
ORD00875,CUST0160,PRD007,Nike T-Shirt,Clothing,3,1500,4500,2026-01-16,Surat,India,Net Banking,Cancelled
ORD00876,CUST0233,PRD020,King Size Bed,Furniture,3,35000,105000,2025-10-29,Jaipur,India,Credit Card,Completed
ORD00877,CUST0279,PRD012,Amul Butter 500g,Groceries,2,280,560,2025-11-10,Pune,India,Debit Card,Cancelled
ORD00878,CUST0118,PRD005,LG Smart TV,Electronics,1,35000,35000,2025-09-02,Kolkata,India,Credit Card,Pending
ORD00879,CUST0259,PRD020,King Size Bed,Furniture,5,35000,175000,2026-01-31,Ahmedabad,India,Credit Card,Cancelled
ORD00880,CUST0216,PRD017,Office Chair,Furniture,2,6500,13000,2026-01-26,Bangalore,India,Net Banking,Pending
ORD00881,CUST0175,PRD021,Cricket Bat,Sports,4,2500,10000,2026-01-09,Pune,India,Credit Card,Completed
ORD00882,CUST0282,PRD023,Yoga Mat,Sports,2,600,1200,2026-01-29,Jaipur,India,Cash on Delivery,Completed
ORD00883,CUST0141,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2025-10-23,Hyderabad,India,Net Banking,Cancelled
ORD00884,CUST0010,PRD009,Adidas Jacket,Clothing,5,4500,22500,2026-03-01,Hyderabad,India,Credit Card,Completed
ORD00885,CUST0013,PRD018,Bookshelf,Furniture,1,4500,4500,2025-12-11,Jaipur,India,UPI,Completed
ORD00886,CUST0141,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2025-11-14,Ahmedabad,India,Credit Card,Completed
ORD00887,CUST0494,PRD003,Sony Headphones,Electronics,5,8000,40000,2026-01-21,Delhi,India,Net Banking,Completed
ORD00888,CUST0099,PRD008,Zara Dress,Clothing,2,3500,7000,2025-10-02,Jaipur,India,Credit Card,Completed
ORD00889,CUST0223,PRD023,Yoga Mat,Sports,3,600,1800,2025-12-26,Pune,India,Credit Card,Completed
ORD00890,CUST0285,PRD007,Nike T-Shirt,Clothing,2,1500,3000,2026-02-04,Chennai,India,UPI,Completed
ORD00891,CUST0407,PRD016,Wooden Study Table,Furniture,3,8500,25500,2025-10-23,Hyderabad,India,Cash on Delivery,Completed
ORD00892,CUST0024,PRD008,Zara Dress,Clothing,2,3500,7000,2025-09-04,Surat,India,Debit Card,Cancelled
ORD00893,CUST0244,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2026-01-07,Ahmedabad,India,Debit Card,Completed
ORD00894,CUST0444,PRD011,Tata Salt 1kg,Groceries,1,25,25,2026-01-31,Kolkata,India,UPI,Completed
ORD00895,CUST0425,PRD023,Yoga Mat,Sports,4,600,2400,2026-02-05,Ahmedabad,India,Credit Card,Completed
ORD00896,CUST0292,PRD001,Samsung Galaxy S23,Electronics,3,45000,135000,2025-09-07,Ahmedabad,India,Net Banking,Completed
ORD00897,CUST0361,PRD013,Fortune Rice 5kg,Groceries,1,350,350,2025-09-06,Delhi,India,Cash on Delivery,Cancelled
ORD00898,CUST0269,PRD020,King Size Bed,Furniture,4,35000,140000,2025-12-07,Ahmedabad,India,Cash on Delivery,Completed
ORD00899,CUST0212,PRD023,Yoga Mat,Sports,3,600,1800,2025-09-25,Jaipur,India,Cash on Delivery,Pending
ORD00900,CUST0118,PRD017,Office Chair,Furniture,5,6500,32500,2025-12-21,Delhi,India,Credit Card,Completed
ORD00901,CUST0283,PRD008,Zara Dress,Clothing,4,3500,14000,2025-12-08,Kolkata,India,Credit Card,Cancelled
ORD00902,CUST0483,PRD021,Cricket Bat,Sports,5,2500,12500,2025-09-22,Chennai,India,Cash on Delivery,Cancelled
ORD00903,CUST0494,PRD006,Levis Jeans,Clothing,2,2500,5000,2025-11-15,Ahmedabad,India,UPI,Completed
ORD00904,CUST0037,PRD009,Adidas Jacket,Clothing,1,4500,4500,2026-01-01,Pune,India,Net Banking,Pending
ORD00905,CUST0031,PRD010,Puma Shorts,Clothing,5,1200,6000,2025-10-17,Kolkata,India,UPI,Completed
ORD00906,CUST0440,PRD014,Aashirvaad Atta 10kg,Groceries,3,450,1350,2026-01-06,Bangalore,India,Debit Card,Completed
ORD00907,CUST0378,PRD014,Aashirvaad Atta 10kg,Groceries,5,450,2250,2026-01-12,Surat,India,Net Banking,Cancelled
ORD00908,CUST0280,PRD021,Cricket Bat,Sports,2,2500,5000,2025-11-10,Ahmedabad,India,Credit Card,Pending
ORD00909,CUST0260,PRD018,Bookshelf,Furniture,4,4500,18000,2025-11-29,Jaipur,India,UPI,Completed
ORD00910,CUST0370,PRD025,Cycling Helmet,Sports,1,1800,1800,2025-10-21,Kolkata,India,Debit Card,Completed
ORD00911,CUST0334,PRD025,Cycling Helmet,Sports,4,1800,7200,2025-09-07,Mumbai,India,Cash on Delivery,Pending
ORD00912,CUST0161,PRD004,Dell Laptop,Electronics,5,55000,275000,2025-09-21,Pune,India,Debit Card,Completed
ORD00913,CUST0063,PRD021,Cricket Bat,Sports,3,2500,7500,2026-01-10,Pune,India,UPI,Pending
ORD00914,CUST0409,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-10-30,Pune,India,Credit Card,Completed
ORD00915,CUST0217,PRD021,Cricket Bat,Sports,4,2500,10000,2026-01-10,Bangalore,India,Cash on Delivery,Cancelled
ORD00916,CUST0219,PRD010,Puma Shorts,Clothing,3,1200,3600,2026-01-08,Surat,India,Net Banking,Completed
ORD00917,CUST0236,PRD014,Aashirvaad Atta 10kg,Groceries,2,450,900,2026-01-21,Ahmedabad,India,Debit Card,Completed
ORD00918,CUST0134,PRD022,Football,Sports,5,800,4000,2025-11-28,Jaipur,India,Cash on Delivery,Completed
ORD00919,CUST0337,PRD004,Dell Laptop,Electronics,4,55000,220000,2026-02-10,Chennai,India,Credit Card,Cancelled
ORD00920,CUST0200,PRD018,Bookshelf,Furniture,3,4500,13500,2026-02-11,Bangalore,India,UPI,Cancelled
ORD00921,CUST0403,PRD009,Adidas Jacket,Clothing,4,4500,18000,2026-01-28,Jaipur,India,Net Banking,Completed
ORD00922,CUST0142,PRD021,Cricket Bat,Sports,3,2500,7500,2026-01-16,Surat,India,Cash on Delivery,Completed
ORD00923,CUST0137,PRD008,Zara Dress,Clothing,5,3500,17500,2026-01-24,Ahmedabad,India,Cash on Delivery,Completed
ORD00924,CUST0402,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2025-11-02,Mumbai,India,Cash on Delivery,Completed
ORD00925,CUST0244,PRD004,Dell Laptop,Electronics,1,55000,55000,2025-10-29,Kolkata,India,Net Banking,Pending
ORD00926,CUST0009,PRD005,LG Smart TV,Electronics,1,35000,35000,2025-09-11,Delhi,India,Credit Card,Cancelled
ORD00927,CUST0379,PRD006,Levis Jeans,Clothing,3,2500,7500,2025-09-12,Mumbai,India,UPI,Completed
ORD00928,CUST0182,PRD001,Samsung Galaxy S23,Electronics,5,45000,225000,2025-09-12,Kolkata,India,Debit Card,Completed
ORD00929,CUST0016,PRD005,LG Smart TV,Electronics,5,35000,175000,2025-12-27,Jaipur,India,Credit Card,Pending
ORD00930,CUST0261,PRD013,Fortune Rice 5kg,Groceries,3,350,1050,2025-10-30,Hyderabad,India,Net Banking,Completed
ORD00931,CUST0460,PRD021,Cricket Bat,Sports,4,2500,10000,2026-02-17,Delhi,India,Credit Card,Cancelled
ORD00932,CUST0024,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2025-09-20,Mumbai,India,Net Banking,Pending
ORD00933,CUST0062,PRD007,Nike T-Shirt,Clothing,5,1500,7500,2025-09-11,Surat,India,Cash on Delivery,Completed
ORD00934,CUST0096,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-11-05,Hyderabad,India,UPI,Completed
ORD00935,CUST0359,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-12-27,Jaipur,India,Credit Card,Completed
ORD00936,CUST0017,PRD018,Bookshelf,Furniture,2,4500,9000,2025-11-16,Kolkata,India,Net Banking,Completed
ORD00937,CUST0313,PRD025,Cycling Helmet,Sports,2,1800,3600,2025-12-07,Bangalore,India,Debit Card,Completed
ORD00938,CUST0256,PRD024,Badminton Racket,Sports,4,1200,4800,2025-10-19,Delhi,India,Cash on Delivery,Cancelled
ORD00939,CUST0308,PRD021,Cricket Bat,Sports,5,2500,12500,2025-11-29,Bangalore,India,Credit Card,Completed
ORD00940,CUST0423,PRD024,Badminton Racket,Sports,3,1200,3600,2026-01-13,Chennai,India,Cash on Delivery,Cancelled
ORD00941,CUST0445,PRD021,Cricket Bat,Sports,4,2500,10000,2025-12-03,Pune,India,UPI,Pending
ORD00942,CUST0477,PRD004,Dell Laptop,Electronics,5,55000,275000,2025-09-27,Chennai,India,Net Banking,Pending
ORD00943,CUST0424,PRD008,Zara Dress,Clothing,3,3500,10500,2025-12-15,Delhi,India,Debit Card,Cancelled
ORD00944,CUST0144,PRD009,Adidas Jacket,Clothing,2,4500,9000,2025-10-12,Bangalore,India,UPI,Completed
ORD00945,CUST0489,PRD001,Samsung Galaxy S23,Electronics,5,45000,225000,2025-12-30,Chennai,India,Net Banking,Pending
ORD00946,CUST0189,PRD015,Nestle Maggi 12pack,Groceries,3,180,540,2025-10-10,Chennai,India,Net Banking,Cancelled
ORD00947,CUST0398,PRD017,Office Chair,Furniture,1,6500,6500,2026-01-13,Jaipur,India,Debit Card,Completed
ORD00948,CUST0049,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2025-12-30,Hyderabad,India,UPI,Completed
ORD00949,CUST0435,PRD007,Nike T-Shirt,Clothing,2,1500,3000,2025-09-13,Chennai,India,Debit Card,Completed
ORD00950,CUST0060,PRD024,Badminton Racket,Sports,2,1200,2400,2025-12-26,Pune,India,Cash on Delivery,Pending
ORD00951,CUST0182,PRD010,Puma Shorts,Clothing,5,1200,6000,2025-12-25,Pune,India,Credit Card,Completed
ORD00952,CUST0098,PRD016,Wooden Study Table,Furniture,5,8500,42500,2025-11-25,Bangalore,India,Credit Card,Completed
ORD00953,CUST0462,PRD020,King Size Bed,Furniture,4,35000,140000,2025-11-19,Kolkata,India,Debit Card,Cancelled
ORD00954,CUST0254,PRD015,Nestle Maggi 12pack,Groceries,3,180,540,2025-12-16,Jaipur,India,Credit Card,Cancelled
ORD00955,CUST0269,PRD020,King Size Bed,Furniture,1,35000,35000,2025-11-30,Mumbai,India,Cash on Delivery,Completed
ORD00956,CUST0046,PRD005,LG Smart TV,Electronics,1,35000,35000,2025-12-30,Pune,India,Net Banking,Completed
ORD00957,CUST0226,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2026-01-25,Jaipur,India,Debit Card,Completed
ORD00958,CUST0315,PRD023,Yoga Mat,Sports,4,600,2400,2025-10-13,Bangalore,India,Debit Card,Completed
ORD00959,CUST0010,PRD009,Adidas Jacket,Clothing,4,4500,18000,2025-09-09,Pune,India,UPI,Cancelled
ORD00960,CUST0061,PRD006,Levis Jeans,Clothing,4,2500,10000,2025-09-04,Hyderabad,India,Net Banking,Pending
ORD00961,CUST0357,PRD023,Yoga Mat,Sports,2,600,1200,2026-01-20,Mumbai,India,Debit Card,Completed
ORD00962,CUST0360,PRD011,Tata Salt 1kg,Groceries,4,25,100,2025-12-21,Bangalore,India,Debit Card,Pending
ORD00963,CUST0471,PRD014,Aashirvaad Atta 10kg,Groceries,1,450,450,2025-11-28,Mumbai,India,Credit Card,Cancelled
ORD00964,CUST0290,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2025-12-24,Pune,India,Cash on Delivery,Completed
ORD00965,CUST0247,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2026-02-12,Hyderabad,India,Debit Card,Completed
ORD00966,CUST0132,PRD004,Dell Laptop,Electronics,3,55000,165000,2026-01-14,Jaipur,India,Credit Card,Completed
ORD00967,CUST0166,PRD004,Dell Laptop,Electronics,2,55000,110000,2025-10-04,Pune,India,Credit Card,Pending
ORD00968,CUST0454,PRD005,LG Smart TV,Electronics,2,35000,70000,2026-01-12,Hyderabad,India,UPI,Pending
ORD00969,CUST0222,PRD017,Office Chair,Furniture,2,6500,13000,2025-10-25,Hyderabad,India,Net Banking,Completed
ORD00970,CUST0238,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2026-01-04,Chennai,India,Debit Card,Completed
ORD00971,CUST0075,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-11-17,Jaipur,India,Cash on Delivery,Cancelled
ORD00972,CUST0220,PRD024,Badminton Racket,Sports,2,1200,2400,2026-01-21,Pune,India,Net Banking,Completed
ORD00973,CUST0488,PRD005,LG Smart TV,Electronics,1,35000,35000,2025-09-18,Jaipur,India,Net Banking,Completed
ORD00974,CUST0390,PRD022,Football,Sports,5,800,4000,2026-03-01,Mumbai,India,Credit Card,Cancelled
ORD00975,CUST0413,PRD008,Zara Dress,Clothing,5,3500,17500,2025-11-13,Chennai,India,Cash on Delivery,Completed
ORD00976,CUST0104,PRD009,Adidas Jacket,Clothing,4,4500,18000,2026-02-27,Bangalore,India,Net Banking,Pending
ORD00977,CUST0476,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2026-02-01,Surat,India,Net Banking,Cancelled
ORD00978,CUST0283,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2025-10-31,Jaipur,India,Debit Card,Cancelled
ORD00979,CUST0141,PRD016,Wooden Study Table,Furniture,3,8500,25500,2026-01-01,Bangalore,India,Cash on Delivery,Completed
ORD00980,CUST0469,PRD020,King Size Bed,Furniture,5,35000,175000,2025-11-19,Mumbai,India,UPI,Pending
ORD00981,CUST0185,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-09-26,Bangalore,India,Debit Card,Completed
ORD00982,CUST0294,PRD023,Yoga Mat,Sports,4,600,2400,2025-12-11,Bangalore,India,Net Banking,Cancelled
ORD00983,CUST0222,PRD023,Yoga Mat,Sports,3,600,1800,2025-09-27,Mumbai,India,Credit Card,Completed
ORD00984,CUST0081,PRD008,Zara Dress,Clothing,1,3500,3500,2026-01-12,Surat,India,Credit Card,Completed
ORD00985,CUST0284,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-01-02,Pune,India,Credit Card,Pending
ORD00986,CUST0270,PRD016,Wooden Study Table,Furniture,5,8500,42500,2025-10-21,Bangalore,India,Debit Card,Completed
ORD00987,CUST0500,PRD009,Adidas Jacket,Clothing,4,4500,18000,2026-02-15,Chennai,India,Debit Card,Completed
ORD00988,CUST0427,PRD011,Tata Salt 1kg,Groceries,4,25,100,2026-01-05,Kolkata,India,UPI,Cancelled
ORD00989,CUST0402,PRD024,Badminton Racket,Sports,2,1200,2400,2026-02-22,Chennai,India,Cash on Delivery,Completed
ORD00990,CUST0312,PRD016,Wooden Study Table,Furniture,4,8500,34000,2026-02-07,Ahmedabad,India,UPI,Pending
ORD00991,CUST0152,PRD015,Nestle Maggi 12pack,Groceries,5,180,900,2025-11-22,Mumbai,India,Credit Card,Completed
ORD00992,CUST0457,PRD020,King Size Bed,Furniture,1,35000,35000,2025-11-15,Ahmedabad,India,Credit Card,Completed
ORD00993,CUST0206,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2026-01-29,Surat,India,Debit Card,Completed
ORD00994,CUST0190,PRD020,King Size Bed,Furniture,3,35000,105000,2026-01-08,Kolkata,India,Credit Card,Cancelled
ORD00995,CUST0063,PRD016,Wooden Study Table,Furniture,5,8500,42500,2026-02-16,Kolkata,India,Net Banking,Pending
ORD00996,CUST0176,PRD021,Cricket Bat,Sports,3,2500,7500,2025-12-01,Surat,India,UPI,Completed
ORD00997,CUST0216,PRD006,Levis Jeans,Clothing,2,2500,5000,2025-10-15,Pune,India,UPI,Completed
ORD00998,CUST0251,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-12-07,Mumbai,India,Cash on Delivery,Completed
ORD00999,CUST0479,PRD023,Yoga Mat,Sports,1,600,600,2025-12-16,Surat,India,Credit Card,Pending
ORD01000,CUST0067,PRD015,Nestle Maggi 12pack,Groceries,2,180,360,2025-12-14,Bangalore,India,Credit Card,Completed
